"","samplename","mouse","day","tissue","VSG","Percent","RPKM","hit_VSG","pct_id_vs_query","pct_id_vs_match","match_VSG_length","assembled_VSG_length","strain","mode","experiment"
"2050","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN278_c0_g1_i1_1_250_1717_RC_C3M1_D14_lungs_R1",0.00854512892764,65.7999382912,"gnl|BL_ORD_ID|3305 Tbb1125VSG-1201.1 : N-terminus partial : 1377nt : Duplicate : contig PacBio-107",93.8650306748,100,1377,1467,"AID","IV","1"
"2051","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN290_c0_g1_i10_1_582_1516_C3M1_D14_lungs_R1",0.00334207025018,25.7348974004,"gnl|BL_ORD_ID|4014 Tbb1125VSG-2116 : C-terminus partial : 1095nt : contig PacBio-192",53.5331905782,45.6621004566,1095,934,"AID","IV","1"
"2052","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN17_c0_g1_i1_1_1352_3080_C3M1_D14_lungs_R1",0.269163111851,2072.63299361,"gnl|BL_ORD_ID|2675 Tbb1125VSG-122 : Complete : 1605nt : contig Illumina-7962",80.4976851852,86.6666666667,1605,1728,"AID","IV","1"
"2053","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN143_c0_g1_i2_1_55_1495_C3M1_D14_lungs_R1",0.0286699496411,220.76681735,"gnl|BL_ORD_ID|2592 Tbb1125VSG-17 : Complete : 1458nt : MC : contig Illumina-796",100,98.7654320988,1458,1440,"AID","IV","1"
"2054","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN255_c0_g1_i2_1_1_1390_RC_C3M1_D14_lungs_R1",0.0164111505821,126.370556224,"gnl|BL_ORD_ID|4649 Tbb1125VSG-3107 : Complete : 1569nt : contig PacBio-3049",100,88.5277246654,1569,1389,"AID","IV","1"
"2055","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN142_c0_g1_i13_1_2_1432_RC_C3M1_D14_lungs_R1",0.0032553375895,25.067031091,"gnl|BL_ORD_ID|3484 Tbb1125VSG-1373 : Complete : 1467nt : contig PacBio-208",97.3426573427,94.8875255624,1467,1430,"AID","IV","1"
"2056","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN415_c0_g1_i1_1_129_1563_C3M1_D14_lungs_R1",0.00869109501861,66.923918966,"gnl|BL_ORD_ID|3047 Tbb1125VSG-500 : Complete : 1458nt : contig PacBio-487",100,98.353909465,1458,1434,"AID","IV","1"
"2057","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN366_c0_g1_i1_1_137_1544_C3M1_D14_lungs_R1",0.262488978494,2021.24025668,"gnl|BL_ORD_ID|5041 Tbb1125VSG-4310 : Complete : 1509nt : contig PacBio-2361",100,93.24055666,1509,1407,"AID","IV","1"
"2058","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN187_c0_g1_i1_1_169_1498_C3M1_D14_lungs_R1",0.0332014518374,255.660681141,"gnl|BL_ORD_ID|5301 Tbb1125VSG-4862 : Complete : 1329nt : contig PacBio-276",100,100,1329,1329,"AID","IV","1"
"2059","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN116_c0_g3_i1_1_104_1538_C3M1_D14_lungs_R1",0.01512546018,116.470372173,"gnl|BL_ORD_ID|3356 Tbb1125VSG-1250 : N-terminus partial : 1329nt : contig PacBio-158",90.7949790795,97.9683972912,1329,1434,"AID","IV","1"
"2060","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN35_c0_g1_i3_1_27_1722_RC_C3M1_D14_lungs_R1",0.00548707170165,42.2520224593,"gnl|BL_ORD_ID|2657 Tbb1125VSG-105 : Complete : 1695nt : contig PacBio-142",97.2861356932,97.2861356932,1695,1695,"AID","IV","1"
"2061","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN235_c0_g1_i3_1_1_1459_RC_C3M1_D14_lungs_R1",0.00691159993189,53.2212975208,"gnl|BL_ORD_ID|3795 Tbb1125VSG-1669 : N-terminus partial : 1464nt : contig PacBio-2266",99.0397805213,98.6338797814,1464,1458,"AID","IV","1"
"2062","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN338_c0_g1_i5_1_87_1509_C3M1_D14_lungs_R1",0.777014189717,5983.23163614,"gnl|BL_ORD_ID|2600 Tbb1125VSG-27 : Complete : 1422nt : MC : contig Illumina-278",100,100,1422,1422,"AID","IV","1"
"2063","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN13_c0_g1_i15_1_2_1319_RC_C3M1_D14_lungs_R1",0.00576333051996,44.3792944234,"gnl|BL_ORD_ID|4826 Tbb1125VSG-4098 : Complete but atypical GPI site : 1551nt : contig PacBio-2378",96.6590736522,82.0760799484,1551,1317,"AID","IV","1"
"2064","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN43_c0_g1_i6_1_0_1450_RC_C3M1_D14_lungs_R1",0,0,"gnl|BL_ORD_ID|2646 Tbb1125VSG-78 : Complete : 1464nt : MC : contig Illumina-3798",97.5862068966,96.6530054645,1464,1450,"AID","IV","1"
"2065","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN34_c0_g1_i15_1_55_1513_C3M1_D14_lungs_R1",0.00589431530451,45.3879147512,"gnl|BL_ORD_ID|2906 Tbb1125VSG-348 : Complete : 1461nt : contig PacBio-93",97.1879286694,96.9883641342,1461,1458,"AID","IV","1"
"2066","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN252_c0_g1_i1_1_2_1136_RC_C3M1_D14_lungs_R1",0.0031126213913,23.9680755206,"gnl|BL_ORD_ID|3007 Tbb1125VSG-460 : N-terminus partial : 1629nt : contig PacBio-195",99.9118165785,69.5518723143,1629,1134,"AID","IV","1"
"2067","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN176_c0_g1_i1_1_2_1494_RC_C3M1_D14_lungs_R1",0.0213510545125,164.40923025,"gnl|BL_ORD_ID|2686 Tbb1125VSG-132.1 : Complete : 1587nt : Duplicate : contig PacBio-150",100,94.0138626339,1587,1492,"AID","IV","1"
"2068","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN71_c0_g1_i1_1_40_1423_C3M1_D14_lungs_R1",0.200131326571,1541.0684906,"gnl|BL_ORD_ID|2610 Tbb1125VSG-38 : Complete : 1512nt : MC : contig Illumina-848",99.1323210412,90.6746031746,1512,1383,"AID","IV","1"
"2069","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN254_c0_g1_i2_1_88_1474_RC_C3M1_D14_lungs_R1",0.00667821180953,51.4241421848,"gnl|BL_ORD_ID|3296 Tbb1125VSG-1194 : N-terminus partial : 1386nt : contig PacBio-2390",100,100,1386,1386,"AID","IV","1"
"2070","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN123_c0_g1_i1_1_0_1326_RC_C3M1_D14_lungs_R1",0.0657493509468,506.288819235,"gnl|BL_ORD_ID|163 Tb427VSG-441 : GB Accession KC613578 : 1530nt : Complete : contig5261.",98.5671191554,85.4248366013,1530,1326,"AID","IV","1"
"2071","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN283_c0_g1_i1_1_56_1433_C3M1_D14_lungs_R1",0.0226900576107,174.719937318,"gnl|BL_ORD_ID|2927 Tbb1125VSG-370 : Complete : 1452nt : contig PacBio-2320",98.1844589688,93.1129476584,1452,1377,"AID","IV","1"
"2072","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN354_c0_g1_i1_1_0_1348_RC_C3M1_D14_lungs_R1",0.0058473027069,45.0259042949,"gnl|BL_ORD_ID|5398 Tbb1125VSG-4959 : N-terminus partial : 1266nt : contig PacBio-51",93.8427299703,99.9210110585,1266,1348,"AID","IV","1"
"2073","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN409_c0_g1_i1_1_59_1634_RC_C3M1_D14_lungs_R1",1.04895524357,8077.25557821,"gnl|BL_ORD_ID|2607 Tbb1125VSG-34 : Complete : 1575nt : MC : contig Illumina-822",100,100,1575,1575,"AID","IV","1"
"2074","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN410_c0_g1_i1_1_76_1422_C3M1_D14_lungs_R1",0.568841698605,4380.24387725,"gnl|BL_ORD_ID|2591 Tbb1125VSG-16 : Complete : 1461nt : MC : contig Illumina-328",100,92.128678987,1461,1346,"AID","IV","1"
"2075","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN211_c0_g1_i1_1_1_1396_RC_C3M1_D14_lungs_R1",0.0168158772432,129.487067344,"gnl|BL_ORD_ID|2602 Tbb1125VSG-29 : Complete : 1404nt : MC : contig Illumina-34",100,99.358974359,1404,1395,"AID","IV","1"
"2076","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN257_c0_g1_i4_1_128_1591_C3M1_D14_lungs_R1",0.00647884851199,49.8889877376,"gnl|BL_ORD_ID|4988 Tbb1125VSG-4257 : N-terminus partial : 1467nt : contig PacBio-2480",98.5645933014,98.2958418541,1467,1463,"AID","IV","1"
"2077","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN76_c0_g2_i1_1_45_1182_C3M1_D14_lungs_R1",0.0263188032201,202.662317029,"gnl|BL_ORD_ID|3491 Tbb1125VSG-1380 : N-terminus partial : 1137nt : contig PacBio-2190",99.8240985048,99.8240985048,1137,1137,"AID","IV","1"
"2078","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN368_c0_g1_i1_1_0_1406_RC_C3M1_D14_lungs_R1",0.0123567983757,95.1508839113,"gnl|BL_ORD_ID|2618 Tbb1125VSG-45 : Complete : 1464nt : MC : contig Illumina-369",100,96.0382513661,1464,1406,"AID","IV","1"
"2079","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN87_c0_g1_i7_1_417_1359_RC_C3M1_D14_lungs_R1",0.00217256438449,16.7293675313,"gnl|BL_ORD_ID|4721 Tbb1125VSG-3192 : N-terminus partial : 1320nt : contig PacBio-117",92.4628450106,65.9848484848,1320,942,"AID","IV","1"
"2080","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN85_c0_g1_i2_1_49_1448_C3M1_D14_lungs_R1",0.00492610818576,37.9324428436,"gnl|BL_ORD_ID|5108 Tbb1125VSG-4673 : Complete : 1437nt : contig PacBio-158",98.5704074339,95.9638135003,1437,1399,"AID","IV","1"
"2081","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN17_c0_g1_i4_2_48_1908_RC_C3M1_D14_lungs_R1",0.546737570948,4210.03576827,"gnl|BL_ORD_ID|2675 Tbb1125VSG-122 : Complete : 1605nt : contig Illumina-7962",85.6451612903,99.2523364486,1605,1860,"AID","IV","1"
"2082","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN4_c0_g1_i5_1_116_1499_RC_C3M1_D14_lungs_R1",2.58525454583,19907.1998823,"gnl|BL_ORD_ID|2977 Tbb1125VSG-430 : Complete : 1383nt : contig PacBio-2363",100,100,1383,1383,"AID","IV","1"
"2083","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN130_c0_g1_i27_1_2_1557_RC_C3M1_D14_lungs_R1",0.00355965094569,27.4103310258,"gnl|BL_ORD_ID|4795 Tbb1125VSG-4068 : Complete : 1575nt : contig PacBio-107",96.2057877814,94.9841269841,1575,1555,"AID","IV","1"
"2084","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN175_c0_g1_i1_1_2_846_RC_C3M1_D14_lungs_R1",0.00403511336269,31.0715277103,"gnl|BL_ORD_ID|3286 Tbb1125VSG-1185 : N-terminus partial : 1392nt : contig PacBio-242",99.4075829384,60.2729885057,1392,844,"AID","IV","1"
"2085","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN403_c0_g1_i1_1_282_1058_C3M1_D14_lungs_R1",0.00219265414762,16.884064457,"gnl|BL_ORD_ID|2809 Tbb1125VSG-250 : N-terminus partial : 1545nt : contig PacBio-2273",100,50.2265372168,1545,776,"AID","IV","1"
"2086","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN43_c0_g1_i5_1_1_1450_RC_C3M1_D14_lungs_R1",0,0,"gnl|BL_ORD_ID|2646 Tbb1125VSG-78 : Complete : 1464nt : MC : contig Illumina-3798",97.3084886128,96.3114754098,1464,1449,"AID","IV","1"
"2087","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN19_c0_g1_i6_1_54_1527_C3M1_D14_lungs_R1",1.49571291248,11517.4174873,"gnl|BL_ORD_ID|2613 Tbb1125VSG-41 : Complete : 1473nt : MC : contig Illumina-297",99.3890020367,99.3890020367,1473,1473,"AID","IV","1"
"2088","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN47_c0_g1_i6_1_2_1070_RC_C3M1_D14_lungs_R1",0.00482862309745,37.1817797642,"gnl|BL_ORD_ID|4199 Tbb1125VSG-2668 : Internal partial : 1176nt : contig PacBio-2247",88.9513108614,80.7823129252,1176,1068,"AID","IV","1"
"2089","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN185_c0_g1_i20_1_123_1454_C3M1_D14_lungs_R1",0.00570391474141,43.9217759242,"gnl|BL_ORD_ID|4840 Tbb1125VSG-4113 : N-terminus partial : 1542nt : contig PacBio-169",97.1450037566,83.8521400778,1542,1331,"AID","IV","1"
"2090","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN377_c0_g1_i1_1_239_1027_C3M1_D14_lungs_R1",0.00461120947619,35.5076326584,"gnl|BL_ORD_ID|2785 Tbb1125VSG-226 : Complete : 1518nt : contig PacBio-2274",100,51.9104084321,1518,788,"AID","IV","1"
"2091","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN47_c0_g1_i5_1_984_2126_C3M1_D14_lungs_R1",0.00169544350332,13.0554001981,"gnl|BL_ORD_ID|4788 Tbb1125VSG-4061 : Complete : 1581nt : contig PacBio-2363",85.3765323993,61.669829222,1581,1142,"AID","IV","1"
"2092","C3M1_D14_lungs_R1.fastq","C3M1","D14","lungs","TRINITY_DN306_c0_g1_i3_1_420_1755_C3M1_D14_lungs_R1",0.0135688052157,104.483683446,"gnl|BL_ORD_ID|3801 Tbb1125VSG-1674 : Complete : 1473nt : contig PacBio-307",100,90.6313645621,1473,1335,"AID","IV","1"
"2093","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN194_c0_g1_i2_1_1_1375_RC_C3M1_D14_subcu_R1",0.00179091787395,12.191619222,"gnl|BL_ORD_ID|3807 Tbb1125VSG-1681 : N-terminus partial : 1428nt : contig PacBio-142",99.2721979622,95.5182072829,1428,1374,"AID","IV","1"
"2094","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN116_c0_g1_i40_1_0_847_RC_C3M1_D14_subcu_R1",0.000657284322644,4.47444313268,"gnl|BL_ORD_ID|2621 Tbb1125VSG-49 : Complete : 1440nt : MC : contig PacBio-695",95.041322314,55.9027777778,1440,847,"AID","IV","1"
"2095","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN9_c0_g1_i5_1_169_1711_C3M1_D14_subcu_R1",0.00816209785732,55.5632341252,"gnl|BL_ORD_ID|2750 Tbb1125VSG-190 : Complete : 1542nt : contig PacBio-104",95.719844358,95.719844358,1542,1542,"AID","IV","1"
"2096","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN295_c0_g1_i2_1_34_1477_C3M1_D14_subcu_R1",0.00474436389263,32.2971136036,"gnl|BL_ORD_ID|3920 Tbb1125VSG-2014 : C-terminus partial : 1443nt : contig Illumina-7687",100,100,1443,1443,"AID","IV","1"
"2097","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN126_c0_g1_i3_2_7_1516_RC_C3M1_D14_subcu_R1",0.00387665411235,26.3902055369,"gnl|BL_ORD_ID|2796 Tbb1125VSG-237 : Complete : 1512nt : contig PacBio-2391",99.1385023194,98.9417989418,1512,1509,"AID","IV","1"
"2098","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN22_c0_g1_i1_1_47_1379_RC_C3M1_D14_subcu_R1",0.0410249541579,279.276133746,"gnl|BL_ORD_ID|5298 Tbb1125VSG-4859 : Complete : 1332nt : contig PacBio-24",99.8498498498,99.8498498498,1332,1332,"AID","IV","1"
"2099","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN54_c0_g1_i6_1_43_1483_C3M1_D14_subcu_R1",0.00213617404859,14.5419401812,"gnl|BL_ORD_ID|4190 Tbb1125VSG-2658 : Internal partial : 1188nt : contig PacBio-213",76.9444444444,93.265993266,1188,1440,"AID","IV","1"
"2100","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN29_c0_g2_i1_1_30_1515_RC_C3M1_D14_subcu_R1",0.0139187816655,94.7516849146,"gnl|BL_ORD_ID|3115 Tbb1125VSG-1026 : Complete but extended but atypical GPI site : 1521nt : contig Illumina-7008",93.063973064,90.8612754767,1521,1485,"AID","IV","1"
"2101","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN137_c0_g1_i6_1_20_1457_RC_C3M1_D14_subcu_R1",0.00150086480061,10.2170917042,"gnl|BL_ORD_ID|353 Tb427VSG-633 : GB Accession KC613758 : 1431nt : Complete : contig7739.",84.3423799582,84.6960167715,1431,1437,"AID","IV","1"
"2102","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN191_c0_g1_i1_1_1_1219_C3M1_D14_subcu_R1",0.00173887061837,11.837309105,"gnl|BL_ORD_ID|3404 Tbb1125VSG-1299 : N-terminus partial : 1275nt : contig PacBio-2361",100,95.5294117647,1275,1218,"AID","IV","1"
"2103","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN135_c0_g1_i1_1_58_1430_C3M1_D14_subcu_R1",0.00260193261795,17.7125775452,"gnl|BL_ORD_ID|2903 Tbb1125VSG-345 : Complete : 1461nt : contig Illumina-5869",94.8250728863,89.0485968515,1461,1372,"AID","IV","1"
"2104","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN41_c0_g1_i4_1_31_1426_RC_C3M1_D14_subcu_R1",0.01171999797,79.7835314567,"gnl|BL_ORD_ID|2783 Tbb1125VSG-224 : Complete : 1518nt : contig PacBio-2411",86.2365591398,79.2490118577,1518,1395,"AID","IV","1"
"2105","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN113_c0_g1_i6_1_2_1256_RC_C3M1_D14_subcu_R1",0.00235238599683,16.0137964748,"gnl|BL_ORD_ID|3853 Tbb1125VSG-1724 : N-terminus partial incomplete : 1197nt : contig Illumina-4510",93.8596491228,98.4937238494,1195,1254,"AID","IV","1"
"2106","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN235_c0_g1_i2_1_1_1036_RC_C3M1_D14_subcu_R1",0.00144654305653,9.84729807546,"gnl|BL_ORD_ID|3491 Tbb1125VSG-1380 : N-terminus partial : 1137nt : contig PacBio-2190",100,91.0290237467,1137,1035,"AID","IV","1"
"2107","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN109_c0_g1_i6_1_17_1388_RC_C3M1_D14_subcu_R1",0.00869637719191,59.2003245246,"gnl|BL_ORD_ID|2633 Tbb1125VSG-64 : Complete : 1371nt : MC : contig Illumina-842",100,100,1371,1371,"AID","IV","1"
"2108","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN85_c0_g1_i6_1_2_1112_C3M1_D14_subcu_R1",0.000574433357605,3.91043769578,"gnl|BL_ORD_ID|4887 Tbb1125VSG-4159 : Complete : 1518nt : contig PacBio-2410",84.7747747748,61.9894598155,1518,1110,"AID","IV","1"
"2109","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN85_c0_g1_i2_1_2_1432_RC_C3M1_D14_subcu_R1",0.00192556533958,13.108227769,"gnl|BL_ORD_ID|4887 Tbb1125VSG-4159 : Complete : 1518nt : contig PacBio-2410",99.1608391608,93.4123847167,1518,1430,"AID","IV","1"
"2110","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN244_c0_g1_i1_1_149_1679_C3M1_D14_subcu_R1",0.161190528076,1097.29964119,"gnl|BL_ORD_ID|718 Tb427VSG-1176 : GB Accession KC612683 : 1395nt : N-terminus partial : contig2779.",67.908496732,74.4802867384,1395,1530,"AID","IV","1"
"2111","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN0_c4_g1_i1_1_80_1592_C3M1_D14_subcu_R1",96.7238290911,658444.539041,"gnl|BL_ORD_ID|4884 Tbb1125VSG-4156 : N-terminus partial : 1521nt : contig PacBio-117",87.3015873016,86.7850098619,1521,1512,"AID","IV","1"
"2112","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN158_c0_g1_i2_1_76_1201_C3M1_D14_subcu_R1",0.00179237750189,12.2015555951,"gnl|BL_ORD_ID|2618 Tbb1125VSG-45 : Complete : 1464nt : MC : contig Illumina-369",100,76.8442622951,1464,1125,"AID","IV","1"
"2113","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN49_c0_g1_i2_1_54_1479_C3M1_D14_subcu_R1",0.00662550119793,45.1028988739,"gnl|BL_ORD_ID|2599 Tbb1125VSG-26 : Complete : 1425nt : MC : contig Illumina-216",100,100,1425,1425,"AID","IV","1"
"2114","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN83_c0_g2_i2_1_76_1359_C3M1_D14_subcu_R1",0.0026680234625,18.1624889691,"gnl|BL_ORD_ID|3085 Tbb1125VSG-540 : Complete but extended : 1485nt : contig PacBio-192",98.8308651598,85.3872053872,1485,1283,"AID","IV","1"
"2115","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN188_c0_g1_i2_1_0_1370_RC_C3M1_D14_subcu_R1",0.00194801364017,13.2610438958,"gnl|BL_ORD_ID|4933 Tbb1125VSG-4203 : Complete : 1500nt : contig PacBio-242",96.8613138686,88.4666666667,1500,1370,"AID","IV","1"
"2116","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN142_c0_g1_i3_1_0_1328_RC_C3M1_D14_subcu_R1",0.012898639939,87.8071009872,"gnl|BL_ORD_ID|3223 Tbb1125VSG-1128 : N-terminus partial : 1425nt : contig PacBio-195",99.7740963855,92.9824561404,1425,1328,"AID","IV","1"
"2117","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN150_c0_g1_i1_1_130_1185_C3M1_D14_subcu_R1",0.00201245740485,13.6997428734,"gnl|BL_ORD_ID|2888 Tbb1125VSG-326 : Complete : 1470nt : contig PacBio-208",100,71.768707483,1470,1055,"AID","IV","1"
"2118","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN137_c0_g1_i7_1_20_1055_RC_C3M1_D14_subcu_R1",0,0,"gnl|BL_ORD_ID|4668 Tbb1125VSG-3128 : C-terminus partial : 1035nt : contig PacBio-176",79.806763285,79.806763285,1035,1035,"AID","IV","1"
"2119","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN277_c0_g1_i1_1_1_1426_RC_C3M1_D14_subcu_R1",0.0115955052197,78.9360508271,"gnl|BL_ORD_ID|1694 Tb427VSG-2222 : GB Accession KC611518 : 678nt : C-terminus partial : contig3573.",3.9298245614,8.25958702065,678,1425,"AID","IV","1"
"2120","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN53_c0_g1_i4_1_37_1516_RC_C3M1_D14_subcu_R1",0.00662461388352,45.0968585079,"gnl|BL_ORD_ID|2614 Tbb1125VSG-42 : Complete : 1485nt : MC : contig Illumina-309",97.5659229209,97.1717171717,1485,1479,"AID","IV","1"
"2121","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN76_c0_g1_i7_1_5_1472_RC_C3M1_D14_subcu_R1",0.00271524840741,18.4839713523,"gnl|BL_ORD_ID|2645 Tbb1125VSG-77 : Complete : 1467nt : MC : contig Illumina-7163",98.4321745058,98.4321745058,1467,1467,"AID","IV","1"
"2122","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN32_c0_g1_i5_1_69_1503_C3M1_D14_subcu_R1",0.077417006484,527.013928495,"gnl|BL_ORD_ID|2630 Tbb1125VSG-60 : Complete : 1434nt : MC : contig Illumina-12",100,100,1434,1434,"AID","IV","1"
"2123","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN234_c0_g1_i1_1_2_1131_RC_C3M1_D14_subcu_R1",0.00123166791991,8.38454208646,"gnl|BL_ORD_ID|3203 Tbb1125VSG-1109 : N-terminus partial : 1443nt : contig PacBio-58",100,78.2397782398,1443,1129,"AID","IV","1"
"2124","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN220_c0_g1_i1_1_2_1490_RC_C3M1_D14_subcu_R1",0.00319842453178,21.7731781948,"gnl|BL_ORD_ID|2832 Tbb1125VSG-276 : Complete : 1488nt : contig Illumina-6517",100,100,1488,1488,"AID","IV","1"
"2125","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN48_c0_g1_i3_1_51_1495_C3M1_D14_subcu_R1",0.00484458717913,32.979380593,"gnl|BL_ORD_ID|2587 Tbb1125VSG-6 : Complete : 1503nt : MC : contig Illumina-670",99.2382271468,95.3426480373,1503,1444,"AID","IV","1"
"2126","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN72_c0_g1_i12_1_1538_2977_C3M1_D14_subcu_R1",0.00231067840749,15.7298733228,"gnl|BL_ORD_ID|4982 Tbb1125VSG-4251 : Complete but atypical GPI site : 1470nt : contig PacBio-117",92.425295344,90.4761904762,1470,1439,"AID","IV","1"
"2127","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN84_c1_g1_i4_1_1231_2718_C3M1_D14_subcu_R1",0.0054686055644,37.2273668639,"gnl|BL_ORD_ID|3009 Tbb1125VSG-462 : Complete but extended : 1575nt : contig PacBio-2245",99.1930060525,93.6507936508,1575,1487,"AID","IV","1"
"2128","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN157_c0_g1_i4_1_111_1369_C3M1_D14_subcu_R1",0.000721451921425,4.91126211924,"gnl|BL_ORD_ID|2649 Tbb1125VSG-81 : Complete : 1458nt : MC : contig Illumina-3758",88.8712241653,76.6803840878,1458,1258,"AID","IV","1"
"2129","C3M1_D14_subcu_R1.fastq","C3M1","D14","subcu","TRINITY_DN134_c0_g1_i5_1_100_1543_C3M1_D14_subcu_R1",0.0126970345136,86.4346781557,"gnl|BL_ORD_ID|2907 Tbb1125VSG-350 : Complete : 1461nt : contig PacBio-2245",99.6534996535,98.4257357974,1461,1443,"AID","IV","1"
